Found fragments: 
m/z 	z 	I 	fragment 	error 	std-dev 	formula 
1289.1604349585714	7	2116065.582103314	w28	0.0	
1289.3036656728573	7	3836475.804662791	w28	0.0	
1289.44777	7	4893423.968974078	w28	0.68	
1289.5901071014284	7	4902595.243183783	w28	0.0	
1289.73948	7	4092585.0099140476	w28	4.78	
1289.8765312442856	7	2952656.0352383023	w28	0.0	
1290.019738672857	7	1887277.9871474358	w28	0.0	
1290.1629436728572	7	1087949.2678524763	w28	0.0	
1290.30614653	7	573287.0148210293	w28	0.0	
1290.44934753	7	279037.39077551966	w28	0.0	
1290.5925468157143	7	126503.174503328	w28	0.0	
1290.735744672857	7	53764.535636534885	w28	0.0	
1385.3171866728571	7	932340.4693897663	w30	0.0	
1385.460426672857	7	3411172.75810568	w30	0.0	
1385.6036568157142	7	6627360.310774774	w30	0.0	
1385.7468799585713	7	9026900.076920198	w30	0.0	
1385.89836	7	9632291.063173154	w30	5.96	
1386.04121	7	8546477.130453939	w30	5.7	
1386.177	7	6542715.145728547	w30	0.34	
1386.319730387143	7	4431297.659827854	w30	0.0	
1386.4629358157142	7	2703604.922136728	w30	0.0	
1386.6061391014284	7	1506245.6457061088	w30	0.0	
1386.7493405299997	7	774407.3837724457	w30	0.0	
1386.8925403871428	7	370575.98470723897	w30	0.0	
1387.0357386728572	7	166167.49876065282	w30	0.0	
1658.2378908633334	6	413955.5189052626	w30+CMCT	0.0	
1658.4050065299998	6	1583590.3510345838	w30+CMCT	0.0	
1658.5721111966666	6	3201423.2932005096	w30+CMCT	0.0	
1658.73947	6	4522036.299403719	w30+CMCT	0.16	
1658.9062988633332	6	4991217.348476437	w30+CMCT	0.0	
1659.07899	6	4571501.017180842	w30+CMCT	3.38	
1659.23597	6	3606608.1047302824	w30+CMCT	-2.71	
1659.4075458633333	6	2513780.267767162	w30+CMCT	0.0	
1659.5746216966668	6	1576425.3046550003	w30+CMCT	0.0	
1659.7416950299998	6	901759.9335075644	w30+CMCT	0.0	
1659.9087661966666	6	475626.71328567644	w30+CMCT	0.0	
1660.07583553	6	233281.2489931018	w30+CMCT	0.0	
1660.2429028633333	6	107130.39225377057	w30+CMCT	0.0	
1660.4099686966665	6	46356.98681730443	w30+CMCT	0.0	
1428.8945132442857	7	300433.2681726447	w31	0.0	
1429.037753815714	7	1133186.3048096993	w31	0.0	
1429.180984672857	7	2265971.7513276977	w31	0.0	
1429.33404	7	3173094.0225325897	w31	6.88	
1429.46679	7	3478067.0108587486	w31	-0.45	
1429.6106422442856	7	3167882.864740476	w31	0.0	
1429.753853672857	7	2488147.459503005	w31	0.0	
1429.8970622442857	7	1728180.2671815683	w31	0.0	
1430.0402683871428	7	1080854.2548281273	w31	0.0	
1430.1834723871427	7	617081.2542445969	w31	0.0	
1430.326674672857	7	325035.9458257967	w31	0.0	
1430.4698752442855	7	159301.08512199743	w31	0.0	
1430.6130742442856	7	73136.59532085665	w31	0.0	
1430.7562719585712	7	31647.762129797928	w31	0.0	
1525.1945068157142	7	316876.36686286225	w33	0.0	
1525.3377459585713	7	1278289.1738860577	w33	0.0	
1525.4809761014285	7	2722392.631501343	w33	0.0	
1525.6241998157143	7	4048061.34149973	w33	0.0	
1525.76729	7	4701030.831752157	w33	-0.08	
1525.92092	7	4528254.772044496	w33	6.74	
1526.0538451014286	7	3755807.6770447986	w33	0.0	
1526.1970539585714	7	2751282.592545447	w33	0.0	
1526.3402605299998	7	1812908.4725051292	w33	0.0	
1526.4834649585714	7	1089447.477305091	w33	0.0	
1526.6266675299998	7	603532.4252072003	w33	0.0	
1526.76986853	7	310855.9808345497	w33	0.0	
1526.9130681014285	7	149917.75882300932	w33	0.0	
1527.0562662442858	7	68095.75208053966	w33	0.0	
1929.77621803	6	320722.58539696905	w35+CMCT	0.0	
1929.94333203	6	1425689.6255707277	w35+CMCT	0.0	
1930.1104366966665	6	3323803.9294792637	w35+CMCT	0.0	
1930.27649	6	5384427.716307491	w35+CMCT	-0.54	
1930.44462653	6	6786775.151227176	w35+CMCT	0.0	
1930.61293	6	7074012.544722458	w35+CMCT	0.63	
1930.76914	6	6333041.942442954	w35+CMCT	-5.0	
1930.954	6	4996779.0396890305	w35+CMCT	4.21	
1931.112956363333	6	3539774.558728763	w35+CMCT	0.0	
1931.2800318633333	6	2283282.595941687	w35+CMCT	0.0	
1931.4471050299999	6	1355751.6387813597	w35+CMCT	0.0	
1931.6141761966664	6	747525.9043978243	w35+CMCT	0.0	
1931.7812456966665	6	385478.3401063143	w35+CMCT	0.0	
1931.9483136966664	6	187003.2806996276	w35+CMCT	0.0	
1932.1153800299999	6	85794.73110260034	w35+CMCT	0.0	
1447.080344405	8	390260.87325196323	w35+CMCT	0.0	
1447.205679905	8	1734804.1690697684	w35+CMCT	0.0	
1447.331008405	8	4044462.981711618	w35+CMCT	0.0	
1447.45793	8	6551866.186559166	w35+CMCT	1.1	
1447.58165078	8	8258267.168195737	w35+CMCT	0.0	
1447.71149	8	8607782.671998937	w35+CMCT	3.12	
1447.832279405	8	7706156.632966746	w35+CMCT	0.0	
1447.9524	8	6080168.470401012	w35+CMCT	-3.58	
1448.0828981549998	8	4307259.835457865	w35+CMCT	0.0	
1448.20820478	8	2778338.353285279	w35+CMCT	0.0	
1448.333509655	8	1649702.398752844	w35+CMCT	0.0	
1448.4588130299999	8	909602.6457496732	w35+CMCT	0.0	
1448.5841151549998	8	469056.81258276984	w35+CMCT	0.0	
1448.7094161549999	8	227548.87541358775	w35+CMCT	0.0	
1448.834715905	8	104396.53521461855	w35+CMCT	0.0	
1157.46282023	10	322026.3686145795	w35+CMCT	0.0	
1157.5630886299998	10	1431485.257970734	w35+CMCT	0.0	
1157.66335143	10	3337315.6682192064	w35+CMCT	0.0	
1157.76104	10	5406316.185696915	w35+CMCT	-2.22	
1157.86386533	10	6814364.363670427	w35+CMCT	0.0	
1157.96146	10	7102769.418285197	w35+CMCT	-2.3	
1158.06436823	10	6358786.6644454915	w35+CMCT	0.0	
1158.16141	10	5017091.6617202815	w35+CMCT	-2.77	
1158.26486323	10	3554164.2489904664	w35+CMCT	0.0	
1158.36510853	10	2292564.4665214163	w35+CMCT	0.0	
1158.46535243	10	1361262.9632542003	w35+CMCT	0.0	
1158.5655951299998	10	750564.7041994557	w35+CMCT	0.0	
1158.6658368299998	10	387045.3647359047	w35+CMCT	0.0	
1158.76607763	10	187763.47580317012	w35+CMCT	0.0	
1158.86631743	10	86143.49896512092	w35+CMCT	0.0	
1399.4203187522223	9	1135203.1328373826	w38+CMCT	0.0	
1399.531726641111	9	5493089.875188254	w38+CMCT	0.0	
1399.6431288633332	9	13883028.308521714	w38+CMCT	0.0	
1399.7545268633332	9	24305448.65898558	w38+CMCT	0.0	
1399.865921418889	9	33028374.856176566	w38+CMCT	0.0	
1399.97067	9	37040176.638152435	w38+CMCT	-4.75	
1400.085	9	35617850.0938379	w38+CMCT	-2.64	
1400.19416	9	30141917.06279615	w38+CMCT	-4.23	
1400.31957	9	22873697.932675075	w38+CMCT	5.78	
1400.4273	9	15787679.654476043	w38+CMCT	3.17	
1400.5342414188888	9	10021046.855712514	w38+CMCT	0.0	
1400.65156	9	5901471.095013529	w38+CMCT	4.24	
1400.75700253	9	3247718.103225855	w38+CMCT	0.0	
1400.8683815299999	9	1680404.1435887348	w38+CMCT	0.0	
1400.9797594188888	9	821595.3534946359	w38+CMCT	0.0	
1401.0911365299999	9	381075.2566061885	w38+CMCT	0.0	
1409.8478378633333	9	103782.33483447193	w39	0.0	
1409.9592440855554	9	498498.0609110075	w39	0.0	
1410.0706446411111	9	1252776.2131041281	w39	0.0	
1410.19025	9	2183619.7055948027	w39	5.82	
1410.29491	9	2957177.981153748	w39	1.05	
1410.4048237522222	9	3307868.9596880064	w39	0.0	
1410.5162115299997	9	3174959.173081043	w39	0.0	
1410.6275971966668	9	2683456.3640967184	w39	0.0	
1410.7389810855555	9	2034927.4215853564	w39	0.0	
1410.8503635299999	9	1404167.2825791156	w39	0.0	
1410.9617444188887	9	891441.2246937759	w39	0.0	
1411.0731241966666	9	525248.4224454499	w39	0.0	
1411.1845028633331	9	289331.3921897186	w39	0.0	
1411.2958804188888	9	149879.7496142845	w39	0.0	
1411.4072570855556	9	73385.37437899064	w39	0.0	
1411.5186329744442	9	34112.64828443813	w39	0.0	
1421.6765760299998	10	101884.51885601181	w44	0.0	
1421.77684463	10	545626.7290099497	w44	0.0	
1421.87710833	10	1523357.0627532562	w44	0.0	
1421.97736823	10	2942018.3685116726	w44	0.0	
1422.07762493	10	4405134.6140043195	w44	0.0	
1422.17311	10	5438373.978041891	w44	-3.35	
1422.28191	10	5752302.197363677	w44	2.66	
1422.36877	10	5350935.32645372	w44	-6.76	
1422.4786298299998	10	4460921.984708369	w44	0.0	
1422.58185	10	3380722.617248502	w44	2.09	
1422.6791225299999	10	2355157.4959378606	w44	0.0	
1422.77936703	10	1521607.4944631795	w44	0.0	
1422.87961053	10	918364.3006277364	w44	0.0	
1422.97985303	10	520933.9583704527	w44	0.0	
1423.0800946299998	10	279135.6680986625	w44	0.0	
1423.18033543	10	141913.8460746619	w44	0.0	
1423.28057543	10	68710.31830120923	w44	0.0	
1490.68606303	10	45322.819174286975	w46	0.0	
1490.78633083	10	254617.26696941775	w46	0.0	
1490.88659413	10	744205.844654624	w46	0.0	
1490.98685363	10	1502241.8751195648	w46	0.0	
1491.08711023	10	2347892.7237264425	w46	0.0	
1491.19362	10	3022332.9644045806	w46	4.2	
1491.2876164299998	10	3330190.536407901	w46	0.0	
1491.3878665299999	10	3224466.449324592	w46	0.0	
1491.4881151299999	10	2796108.9506970267	w46	0.0	
1491.5795	10	2202782.158762813	w46	-5.94	
1491.68860813	10	1594301.2657954153	w46	0.0	
1491.78885273	10	1069628.9347042094	w46	0.0	
1491.8890964299999	10	670066.5921740211	w46	0.0	
1491.9893390299999	10	394361.2470117788	w46	0.0	
1492.08958083	10	219155.25207117014	w46	0.0	
1492.1898218299998	10	115511.60319522515	w46	0.0	
1492.29006203	10	57968.57368700208	w46	0.0	
1377.913919620909	11	533548.396162182	w46+CMCT	0.0	
1378.0050730754544	11	3086521.1736520147	w46+CMCT	0.0	
1378.09597	11	9269111.159786543	w46+CMCT	-0.18	
1378.18232	11	19192070.964999527	w46+CMCT	-3.66	
1378.27292	11	30725289.443314597	w46+CMCT	-4.06	
1378.36057	11	40466185.65289776	w46+CMCT	-6.59	
1378.45745	11	45574172.4272136	w46+CMCT	-2.42	
1378.55114	11	45064196.82209499	w46+CMCT	-0.57	
1378.63999	11	39876865.876808465	w46+CMCT	-2.23	
1378.7308	11	32036279.023419376	w46+CMCT	-2.47	
1378.821	11	23630735.33440502	w46+CMCT	-3.14	
1378.91434	11	16148678.780547345	w46+CMCT	-1.54	
1379.00582	11	10299268.466704639	w46+CMCT	-1.29	
1379.09796	11	6168433.142351376	w46+CMCT	-0.56	
1379.1898596209091	11	3486863.546682506	w46+CMCT	0.0	
1379.2809888027273	11	1868703.379375876	w46+CMCT	0.0	
1379.3721171663635	11	953117.7384237424	w46+CMCT	0.0	
1379.4632449845453	11	464212.78451726306	w46+CMCT	0.0	
547.11924	1	5905613.3463611	y02	-0.53	
548.12232653	1	1332081.3312095841	y02	0.0	
549.12442953	1	289129.9976433101	y02	0.0	
550.12685953	1	42613.81466641213	y02	0.0	
852.1611	1	21579205.595498674	y03	0.33	
853.1649	1	7308163.570245226	y03	1.51	
854.1658435300001	1	2043073.9035781883	y03	0.0	
855.16825653	1	412455.2279001391	y03	0.0	
1181.2131	1	26393291.72516477	y04	-0.2	
1182.21577	1	12394281.81112564	y04	-0.24	
1183.2183805299999	1	4203892.636802075	y04	0.0	
1184.22076153	1	1062997.7701160694	y04	0.0	
1185.2230605299999	1	226395.16293351544	y04	0.0	
590.10322	2	5427641.133828981	y04	0.32	
590.60439003	2	2548818.6347818617	y04	0.0	
591.10555203	2	864508.3317119011	y04	0.0	
591.60674253	2	218599.8806942843	y04	0.0	
592.10789203	2	46556.97029507945	y04	0.0	
743.1154	2	24519421.077407084	y05	-0.38	
743.61747	2	14204459.901980609	y05	0.54	
744.11919	2	5705457.282413177	y05	1.25	
744.6194665300001	2	1716059.006336384	y05	0.0	
745.1206355300001	2	431863.02104933653	y05	0.0	
907.64115	2	52590336.63043689	y06	-0.87	
908.14335	2	37352147.58539661	y06	0.05	
908.64489	2	17291640.674789496	y06	0.41	
909.14812	2	6000307.42155598	y06	2.64	
909.64689703	2	1723019.5013526618	y06	0.0	
910.14806503	2	425961.6517622078	y06	0.0	
1033.24541	2	2517734.8730941354	y06+CMCT	3.47	
1033.74321053	2	2208182.3572989265	y06+CMCT	0.0	
1034.2444790299999	2	1164161.1537321964	y06+CMCT	0.0	
1034.74571853	2	454833.7471963696	y06+CMCT	0.0	
1035.2469325299999	2	144786.72602562222	y06+CMCT	0.0	
1035.74813153	2	39396.90313315214	y06+CMCT	0.0	
1080.16624	2	68202478.01517656	y07	0.54	
1080.66725	2	57396527.992677376	y07	0.23	
1081.16843	2	30310957.960496016	y07	0.19	
1081.66773	2	11958143.926645413	y07	-1.57	
1082.1706135299999	2	3877703.8483168837	y07	0.0	
1082.6717835299999	2	1080035.6764146117	y07	0.0	
719.77443	3	12563240.006981814	y07	-0.35	
720.10893	3	10572729.57998679	y07	0.03	
720.4427	3	5583431.141820245	y07	-0.5	
720.7771961966668	3	2202750.3480892302	y07	0.0	
721.1113168633333	3	714292.5820314257	y07	0.0	
721.4454301966666	3	198948.01206314482	y07	0.0	
1205.76754	2	9455934.252344912	y07+CMCT	1.66	
1206.26405	2	9535036.45811485	y07+CMCT	-2.37	
1206.76826	2	5672740.3332170015	y07+CMCT	0.07	
1207.26941803	2	2488430.656739365	y07+CMCT	0.0	
1207.77063203	2	885937.8884056672	y07+CMCT	0.0	
1208.27183103	2	268984.9888148386	y07+CMCT	0.0	
1208.77301853	2	71854.2943407815	y07+CMCT	0.0	
1244.6921	2	38227045.93475047	y08	0.15	
1245.19327	2	37175484.66818829	y08	0.01	
1245.69438	2	21975620.120265044	y08	-0.08	
1246.19525	2	9651363.268201264	y08	-0.35	
1246.69687703	2	3462818.2047142214	y08	0.0	
1247.1980505299998	2	1063941.2669966598	y08	0.0	
1247.69921353	2	288568.1837261851	y08	0.0	
829.45965	3	11789185.26760693	y08	0.96	
829.79297	3	11464884.755009087	y08	-0.13	
830.12256	3	6777260.722959557	y08	-5.63	
830.4613685300001	3	2976471.4189010155	y08	0.0	
830.79549253	3	1067929.9005499904	y08	0.0	
831.1296081966666	3	328118.4931706639	y08	0.0	
831.4637168633334	3	88994.15837916586	y08	0.0	
1370.29609	2	6799790.016535573	y08+CMCT	3.13	
1370.7946	2	7746987.686805829	y08+CMCT	1.05	
1371.29969	2	5114787.808567714	y08+CMCT	3.84	
1371.7956665299998	2	2475404.1072640913	y08+CMCT	0.0	
1372.29688203	2	968214.4746025577	y08+CMCT	0.0	
1372.7980825299999	2	322094.3620354192	y08+CMCT	0.0	
1373.29927103	2	94096.30539901278	y08+CMCT	0.0	
1409.21951	2	19463743.332728103	y09	0.94	
1409.72146	2	21476724.966341976	y09	1.39	
1410.22273	2	14061694.549636992	y09	1.41	
1410.72492	2	6799614.376074838	y09	2.1	
1411.22282	2	2672521.2231145767	y09	-0.23	
1411.7243170299998	2	896799.7926260523	y09	0.0	
1412.22548353	2	265017.35296601016	y09	0.0	
939.14254	3	23010803.159564048	y09	-0.52	
939.47691	3	25390629.246615835	y09	-0.36	
939.81169	3	16624288.547184551	y09	0.31	
940.14629	3	8038771.642950423	y09	0.8	
940.4815	3	3159559.739027204	y09	1.95	
940.8137858633334	3	1060231.9989987006	y09	0.0	
941.1478968633335	3	313313.94165660813	y09	0.0	
1573.74464	2	11742052.872955207	y10	0.13	
1574.24454	2	14493850.357464124	y10	-0.77	
1574.74988	2	10417406.355991585	y10	1.83	
1575.24887	2	5497604.300703668	y10	0.42	
1575.7494035299999	2	2347838.9459351096	y10	0.0	
1576.2505835299999	2	853693.0999146225	y10	0.0	
1576.75175303	2	272781.1946106022	y10	0.0	
1048.82659	3	30419971.723464955	y10	-0.58	
1049.1612	3	37549014.87913552	y10	-0.2	
1049.49507	3	26988228.566999484	y10	-0.48	
1049.82991	3	14242566.37094457	y10	0.19	
1050.16384353	3	6082513.434349807	y10	0.0	
1050.4979635299999	3	2211650.7429236327	y10	0.0	
1050.83207653	3	706690.4157670595	y10	0.0	
786.36799	4	7127174.093409233	y10	-0.75	
786.61969	4	8797456.109177794	y10	0.57	
786.86876	4	6323142.08633381	y10	-1.4	
787.11809	4	3336927.824438339	y10	-3.02	
787.37106353	4	1425087.8523556269	y10	0.0	
787.62165353	4	518173.39022954064	y10	0.0	
787.87223828	4	165572.33087203823	y10	0.0	
1699.34432053	2	4420828.175491794	y10+CMCT	0.0	
1699.85397	2	6194287.474637667	y10+CMCT	4.89	
1700.35483	2	4899163.823641604	y10+CMCT	4.65	
1700.84817003	2	2810843.3840808254	y10+CMCT	0.0	
1701.34938853	2	1294044.194588464	y10+CMCT	0.0	
1701.85059203	2	504248.71206278633	y10+CMCT	0.0	
1702.3517840299999	2	171898.3411345794	y10+CMCT	0.0	
1702.85296703	2	52424.92062564068	y10+CMCT	0.0	
1746.27395	2	11700041.15809484	y11	3.32	
1746.77077	2	15978376.480797531	y11	0.74	
1747.27397	2	12538187.252767177	y11	1.86	
1747.77347	2	7189392.314289418	y11	0.88	
1748.27312253	2	3324822.6495235553	y11	0.0	
1748.7743050299998	2	1306170.9196694375	y11	0.0	
1749.2754770299998	2	450193.0501913697	y11	0.0	
1749.77664153	2	139124.718646783	y11	0.0	
1163.84324	3	40528943.72705607	y11	0.2	
1164.17766	3	55349097.70739715	y11	0.38	
1164.51254	3	43432281.88177059	y11	0.99	
1164.84817	3	24904055.68667345	y11	2.27	
1165.18087	3	11517185.986286199	y11	1.04	
1165.51088	3	4524576.194723383	y11	-2.49	
1165.8478925299999	3	1559468.770320872	y11	0.0	
1166.1820021966666	3	481928.0391314561	y11	0.0	
872.631	4	16690406.149783054	y11	0.64	
872.88132	4	22793560.25120833	y11	0.26	
873.13225	4	17886042.861134052	y11	0.61	
873.38226	4	10255850.90464401	y11	-0.07	
873.63128	4	4742944.032991932	y11	-1.88	
873.88351428	4	1863286.0223090383	y11	0.0	
874.13410028	4	642211.8308793321	y11	0.0	
874.3846825300001	4	198464.94797008147	y11	0.0	
1278.85857	3	35955549.23747525	y12	-0.2	
1279.19319	3	53824857.767493546	y12	0.13	
1279.52668	3	45783151.44346153	y12	-0.4	
1279.86092	3	28329946.191934686	y12	-0.33	
1280.19367	3	14095070.440222932	y12	-1.41	
1280.52816	3	5944813.807404413	y12	-1.12	
1280.8637088633332	3	2196085.040173888	y12	0.0	
1281.1978195299998	3	726538.4460503693	y12	0.0	
958.89332	4	13722188.938641958	y12	1.06	
959.14451	4	20541888.0685951	y12	1.62	
959.39373	4	17472825.965312712	y12	0.16	
959.6441	4	10811929.799756978	y12	-0.09	
959.89482	4	5379287.030404091	y12	0.04	
960.1453750300001	4	2268797.4457424516	y12	0.0	
960.39596253	4	838120.804317527	y12	0.0	
960.64654553	4	277278.41847286857	y12	0.0	
1380.86708	3	18992322.778591778	y13	-0.13	
1381.20315	3	30514879.430136316	y13	1.21	
1381.53475	3	27718576.029095933	y13	-0.65	
1381.86918	3	18277185.10865199	y13	-0.45	
1382.20846	3	9676097.48296513	y13	3.27	
1382.5380635299998	3	4338148.4220725885	y13	0.0	
1382.8721855299998	3	1702463.217829179	y13	0.0	
1383.2063021966667	3	597974.933643997	y13	0.0	
1035.39814	4	5425697.8681158135	y13	-0.47	
1035.64793	4	8717444.316843996	y13	-1.31	
1035.90215	4	7918600.616760528	y13	2.16	
1036.15512	4	5221398.426892366	y13	4.43	
1036.4011312799998	4	2764252.80346343	y13	0.0	
1036.65172853	4	1239315.6392508643	y13	0.0	
1036.9023200299998	4	486357.10119319387	y13	0.0	
1037.15290753	4	170828.5690213766	y13	0.0	
1495.88882	3	15909286.971947286	y14	3.84	
1496.22164	3	27650533.22921764	y14	2.91	
1496.55574	3	26931314.136750884	y14	2.86	
1496.88765	3	18965523.080478966	y14	1.37	
1497.22004	3	10694069.337158099	y14	0.2	
1497.55451	3	5096947.015538994	y14	0.42	
1497.88799953	3	2123139.971121297	y14	0.0	
1498.2221171966667	3	790641.6947672559	y14	0.0	
1498.55623053	3	267563.39615613484	y14	0.0	
1121.66004	4	35933845.53849298	y14	-0.39	
1121.91119	4	62453458.27677023	y14	0.04	
1122.16214	4	60828978.95078871	y14	0.33	
1122.41261	4	42836877.48749176	y14	0.2	
1122.66313	4	24154384.569023684	y14	0.12	
1122.91722	4	11512326.54846273	y14	3.23	
1123.16701	4	4795474.738333604	y14	2.52	
1123.41476878	4	1785799.488446931	y14	0.0	
1123.66535378	4	604337.6906949045	y14	0.0	
897.12596	5	24593864.51379502	y14	-1.08	
897.32712	5	42744434.06374296	y14	-0.38	
897.52671	5	41632606.9311347	y14	-1.39	
897.72756	5	29318441.85707467	y14	-0.99	
897.92899	5	16531758.641537905	y14	0.06	
898.12887	5	7879273.568651625	y14	-0.61	
898.32988913	5	3282121.7497460614	y14	0.0	
898.5303597300001	5	1222237.9767459258	y14	0.0	
898.7308277300001	5	413621.1714276095	y14	0.0	
1579.6163238633333	3	4400479.880135947	y14+CMCT	0.0	
1579.95745	3	8382104.903189031	y14+CMCT	4.37	
1580.28965	3	8791391.739302697	y14+CMCT	3.11	
1580.621	3	6608256.323729026	y14+CMCT	1.33	
1580.9530501966665	3	3953254.810914278	y14+CMCT	0.0	
1581.2871931966665	3	1990141.2583850503	y14+CMCT	0.0	
1581.6213281966666	3	872629.0839389791	y14+CMCT	0.0	
1581.9554571966664	3	341131.5568267763	y14+CMCT	0.0	
1582.2895808633334	3	120896.59754693872	y14+CMCT	0.0	
1083.8969	4	3881017.89906836	y14-G	-1.14	
1084.14879828	4	6459126.417243003	y14-G	0.0	
1084.39877	4	6076364.097848885	y14-G	-0.61	
1084.64918	4	4149145.5066270004	y14-G	-0.8	
1084.9006585299999	4	2274621.8048983007	y14-G	0.0	
1085.1512595299998	4	1056034.0691674894	y14-G	0.0	
1085.40185478	4	429146.5907140748	y14-G	0.0	
1085.65244553	4	156095.71878293605	y14-G	0.0	
1085.9030327799999	4	51639.02730855977	y14-G	0.0	
1597.89166	3	11013417.376237538	y15	0.1	
1598.22587	3	20349770.546869606	y15	0.09	
1598.56466	3	20984729.120625135	y15	2.98	
1598.89433	3	15615141.836566413	y15	0.17	
1599.23093	3	9291540.583781753	y15	1.7	
1599.56195	3	4668772.950540278	y15	-0.24	
1599.8964708633334	3	2048940.5204374678	y15	0.0	
1600.2305935299999	3	803474.3471204059	y15	0.0	
1600.5647111966664	3	286170.1126049669	y15	0.0	
1198.16999	4	5350771.543681535	y15	2.66	
1198.4208	4	9886756.257650979	y15	2.78	
1198.66824	4	10195245.271714693	y15	0.11	
1198.91917	4	7586478.72275539	y15	0.37	
1199.1693352799998	4	4514212.914506475	y15	0.0	
1199.4199372799999	4	2268282.0957608456	y15	0.0	
1199.67053403	4	995459.6522517531	y15	0.0	
1199.9211260299999	4	390360.9139453757	y15	0.0	
1200.1717142799998	4	139033.2212853904	y15	0.0	
958.33324	5	3452115.481610658	y15	1.3	
958.53482	5	6378561.308649165	y15	2.4	
958.73391	5	6577586.756224793	y15	0.92	
958.93434	5	4894509.219078793	y15	0.85	
959.1340129299999	5	2912399.4852399314	y15	0.0	
959.33449453	5	1463409.842022276	y15	0.0	
959.5349719300001	5	642232.9282428374	y15	0.0	
959.73544553	5	251846.10171551773	y15	0.0	
959.93591613	5	89698.97737911397	y15	0.0	
1681.6247578633333	3	3964562.6120983097	y15+CMCT	0.0	
1681.96011	3	7986743.226514826	y15+CMCT	0.67	
1682.29542	3	8835812.440880338	y15+CMCT	1.33	
1682.63793	3	6995715.03779398	y15+CMCT	6.29	
1682.96495	3	4403884.461281381	y15+CMCT	2.05	
1683.2956545299999	3	2331276.179931967	y15+CMCT	0.0	
1683.6297941966666	3	1074324.3310975	y15+CMCT	0.0	
1683.9639271966666	3	441222.8587042108	y15+CMCT	0.0	
1684.2980551966666	3	164197.8834480561	y15+CMCT	0.0	
1699.5719325300001	3	6579066.006648243	y16	0.0	
1699.91813	3	12900450.040594708	y16	7.05	
1700.24697	3	14043488.39791102	y16	3.9	
1700.57748	3	11003340.32901791	y16	1.75	
1700.91074	3	6881861.680476878	y16	1.23	
1701.238	3	3630069.8010975067	y16	-2.81	
1701.5769211966667	3	1670732.302489941	y16	0.0	
1701.9110471966667	3	686527.9159698948	y16	0.0	
1702.2451681966666	3	256075.72156022335	y16	0.0	
1274.42713028	4	2038944.5459415717	y16	0.0	
1274.67551	4	3998029.845555954	y16	-1.79	
1274.92531	4	4352273.414794659	y16	-2.45	
1275.1790552799998	4	3410089.019979265	y16	0.0	
1275.42966753	4	2132785.159041322	y16	0.0	
1275.68027253	4	1125009.3880887697	y16	0.0	
1275.93087178	4	517783.30122359615	y16	0.0	
1276.18146628	4	212764.60039904446	y16	0.0	
1276.43205703	4	79361.44663933387	y16	0.0	
1783.3051868633333	3	1813937.6674919417	y16+CMCT	0.0	
1783.63374	3	3859402.9531998583	y16+CMCT	-3.18	
1783.98206	3	4492702.410937614	y16+CMCT	4.74	
1784.3077858633333	3	3735177.814075676	y16+CMCT	0.0	
1784.641946863333	3	2465563.7253204533	y16+CMCT	0.0	
1784.97609753	3	1367173.789186942	y16+CMCT	0.0	
1785.3102401966667	3	659437.2411062685	y16+CMCT	0.0	
1785.6443761966666	3	283275.52962905227	y16+CMCT	0.0	
1785.9785068633332	3	110223.42820651455	y16+CMCT	0.0	
